Company,Loan ID,True Payment Date,True Devolution,True Total Payment,True Payment Currency,True Principal Payment,True Interest Payment,True Fee Payment,True Other Payment,True Tax Payment,True Fee Tax Payment,True Rebates,True Outstanding Loan Value,True Payment Status
ABF,DSB1703-006,2024-05-31,22.35,325.5,USD,275.63,23.44,0.92,,3.05,0.12,0.0,0,On Time
ABF,DSB1835-003,2024-05-31,44.47,901.6,USD,816.29,32.46,3.68,,4.22,0.48,0.0,0,Prepayment
ABF,DSB1700-003,2024-04-26,144.69,"2,343.21",USD,"2,125.69",58.58,5.87,,7.62,0.76,0.0,0,On Time
ABF,DSB2489-003,2024-12-23,53.66,"1,851.36",USD,"1,676.01",99.97,7.72,,13,1,0.0,0,Late
ABF,DSB2303-001,2025-01-10,0,"4,891.67",USD,"4,364.19",440.25,26.55,,57.23,3.45,0.0,283.21,Late
ABF,DSB2543-002,2024-12-20,112.62,"1,823.82",USD,"1,651.19",45.6,7.51,,5.93,0.98,0.0,0,Prepayment
ABF,DSB2157-001,2024-09-27,48.22,586.5,USD,488.52,35.19,8.85,,4.57,1.15,0.0,0,Late
ABF,DSB2233-003,2024-10-07,10.94,221.76,USD,200.81,7.98,0.88,,1.04,0.11,0.0,0,Prepayment
ABF,DSB1924-003,2024-11-01,0,"23,552.23",USD,"19,510.64","3,532.83",43.8,,459.27,5.69,0.0,"1,498.1",On Time
ABF,DSB2015-002,2024-08-20,42.01,612,USD,516.97,44.06,2.86,,5.73,0.37,0.0,0,Late
ABF,DSB2019-056,2024-08-20,26.95,392.7,USD,332.48,28.27,1.17,,3.68,0.15,0.0,0,Late
ABF,DSB2218-001,2024-10-21,3.21,36.05,USD,30.57,1.95,0.06,,0.25,0.01,0.0,0,Late
ABF,DSB0646-002,2023-08-16,63.08,918.98,USD,776.63,66.17,3.98,,8.6,0.52,0.0,0,Prepayment
ABF,DSB0998-002,2023-11-10,59.79,672,USD,569.08,36.29,1.88,,4.72,0.24,0.0,0,On Time
ABF,DSB2612-003,2025-03-14,47.61,"2,000",USD,"1,748.99",180,0.0,,23.4,0,0.0,0,Late
ABF,DSB0779-001,2023-08-15,59.32,487.2,USD,404.12,12.18,8.85,,1.58,1.15,0.0,0,On Time
ABF,DSB3062-001,2025-07-03,0,"5,308.06",USD,"5,205.3",41.04,49.89,,5.34,6.49,0.0,0,Prepayment
ABF,DSB0636-001,2023-08-29,17.61,"1,834",USD,"1,635.6",146.72,13.27,,19.07,1.73,0.0,0,On Time
ABF,DSB1895-001,2024-07-15,114.62,"1,288.2",USD,"1,089.67",69.56,4.69,,9.04,0.61,0.0,0,On Time
ABF,DSB1895-010,2024-07-15,3.21,36.05,USD,30.49,1.95,0.13,,0.25,0.02,0.0,0,On Time
ABF,DSB0945-003,2023-10-16,22.11,448,USD,403.73,16.13,3.49,,2.1,0.45,0.0,0,Prepayment
ABF,DSB1658-003,2024-06-12,11.64,345.58,USD,285.13,43.2,0.0,,5.62,0,0.0,0,On Time
ABF,DSB0527-009,2023-07-19,54.17,789.14,USD,667.99,56.82,2.46,,7.39,0.32,0.0,0,Prepayment
ABF,DSB1402-001,2024-02-15,431.77,"3,949.65",USD,"3,342.21",142.19,13.27,,18.48,1.73,0.0,0,Prepayment
ABF,DSB2789-023,2025-04-22,1.58,23,USD,19.48,1.66,0.06,,0.22,0.01,0.0,0,Late
ABF,DSB2288-003,2024-11-11,3.18,46.35,USD,39.24,3.34,0.14,,0.43,0.02,0.0,0,Late
ABF,DSB0029-004,2023-04-20,0,"1,782.86",USD,"1,500.81",249.6,0.0,,32.45,0,0.0,14.77,Prepayment
ABF,DSB0285-002,2023-04-21,66.82,714.56,USD,600.99,35.73,5.65,,4.64,0.73,0.0,0,On Time
ABF,DSB0357-001,2023-05-19,105.52,"1,283.77",USD,"1,076.21",77.03,13.27,,10.01,1.73,0.0,0,Prepayment
ABF,DSB1418-042,2024-02-26,3.21,36.05,USD,30.54,1.95,0.09,,0.25,0.01,0.0,0,On Time
ABF,DSB1504-001,2024-02-26,88.74,728.85,USD,609.52,18.22,8.85,,2.37,1.15,0.0,0,Prepayment
ABF,DSB1478-002,2024-02-26,127.24,"2,579.91",USD,"2,340.2",92.88,6.65,,12.07,0.87,0.0,0,On Time
ABF,DSB0168-001,2023-03-20,167.05,"2,032.31",USD,"1,716.08",121.94,10.08,,15.85,1.31,0.0,0,Prepayment
ABF,DSB1653-001,2024-04-11,143.15,"1,175.83",USD,984.46,29.4,13.27,,3.82,1.73,0.0,0,Prepayment
ABF,DSB2732-003,2025-04-11,3.13,761.6,USD,687.77,57.88,4.68,,7.52,0.61,0.0,0,Prepayment
ABF,DSB0435-022,2023-06-16,6.54,73.45,USD,62.06,3.97,0.33,,0.52,0.04,0.0,0,On Time
ABF,DSB0435-013,2023-06-16,56.91,639.74,USD,540.51,34.55,2.9,,4.49,0.38,0.0,0,On Time
ABF,DSB1617-003,2024-08-23,0,533.7,USD,436.25,80.06,6.19,,10.41,0.8,0.0,10.4,Prepayment
ABF,DSB1542-001,2024-03-14,32.87,270,USD,226.19,6.75,2.93,,0.88,0.38,0.0,0,Prepayment
ABF,DSB1372-001,2024-03-14,33.07,893.76,USD,749.7,89.38,8.85,,11.62,1.15,0.0,0,On Time
ABF,DSB1642-037,2024-05-06,50.14,563.54,USD,477.08,30.43,1.71,,3.96,0.22,0.0,0,On Time
ABF,DSB0386-011,2023-06-05,184.21,"2,070.13",USD,"1,753.14",111.79,5.72,,14.53,0.74,0.0,0,Prepayment
ABF,DSB0871-002,2023-09-22,0,26,USD,23.51,1.04,1.16,,0.14,0.15,0.0,179.18,Prepayment
ABF,DSB2613-001,2025-01-31,209.43,"7,226.69",USD,"6,546.29",390.24,26.55,,50.73,3.45,0.0,0,On Time
ABF,DSB2394-056,2024-12-06,94.81,"1,065.54",USD,902.53,57.54,2.81,,7.48,0.37,0.0,0,On Time
ABF,DSB2383-004,2024-12-06,16.66,187.29,USD,158.36,10.11,0.74,,1.31,0.1,0.0,0,Late
ABF,DSB2105-006,2024-08-16,22.08,210.65,USD,178.38,8.43,0.59,,1.1,0.08,0.0,0,On Time
ABF,DSB1274-001,2025-06-04,0,"39,854.84",USD,"35,715.66","3,586.94",76.05,,466.3,9.89,0.0,466.31,Late
ABF,DSB1364-005,2024-02-16,14.08,158.2,USD,133.68,8.54,0.7,,1.11,0.09,0.0,0,On Time
ABF,DSB1251-002,2024-02-16,19.24,519.8,USD,439.46,51.98,2.09,,6.76,0.27,0.0,0,On Time
ABF,DSB1024-009,2024-02-06,0,"1,677.68",USD,"1,387.02",251.65,5.57,,32.71,0.72,0.0,127.05,Prepayment
ABF,DSB2804-038,2025-04-25,58.36,850.09,USD,719.44,61.21,2.77,,7.96,0.36,0.0,0,On Time
ABF,DSB1591-001,2024-05-15,4.78,546.12,USD,454.2,68.27,8.85,,8.87,1.15,0.0,0,Prepayment
ABF,DSB2646-002,2025-03-06,65.93,960.5,USD,813.11,69.16,2.93,,8.99,0.38,0.0,0,Late
ABF,DSB2689-001,2025-03-06,149.01,"5,141.5",USD,"4,648.76",277.64,26.55,,36.09,3.45,0.0,0,Late
ABF,DSB1051-004,2024-01-03,0,"1,286.47",USD,"1,151.05",115.78,4.06,,15.05,0.53,0.0,15.04,Prepayment
ABF,DSB2622-014,2025-02-14,192.06,"2,158.49",USD,"1,826.43",116.56,7.34,,15.15,0.95,0.0,0,On Time
ABF,DSB2622-041,2025-02-14,10.41,116.98,USD,98.98,6.32,0.4,,0.82,0.05,0.0,0,On Time
ABF,DSB1388-004,2024-02-09,291.62,"2,667.58",USD,"2,256.47",96.03,9.71,,12.48,1.26,0.0,0,Prepayment
ABF,DSB0823-007,2023-09-26,65.36,734.5,USD,621.46,39.66,2.53,,5.16,0.33,0.0,0,On Time
ABF,DSB2033-001,2024-09-26,0,4.44,USD,3.65,0.4,0.3,,0.05,0.04,0.0,66.71,Prepayment
ABF,DSB0853-002,2023-10-20,28.08,409.07,USD,345.86,29.45,1.64,,3.83,0.21,0.0,0,On Time
ABF,DSB2966-008,2025-07-09,16.15,"3,920",USD,"3,548.94",297.92,16.16,,38.73,2.1,0.0,0,Prepayment
ABF,DSB2431-002,2024-12-30,17.9,260.76,USD,220.42,18.77,1.08,,2.44,0.14,0.0,0,Late
ABF,DSB2680-002,2025-02-13,100.71,960.96,USD,809.52,38.44,6.45,,5,0.84,0.0,0,Prepayment
ABF,DSB2997-002,2025-07-02,38.67,470.4,USD,395.26,28.22,4.05,,3.67,0.53,0.0,0,Prepayment
ABF,DSB2823-001,2025-04-07,0,452.07,USD,433.68,16.27,0.0,,2.12,0,0.0,911.57,Prepayment
ABF,DSB2114-004,2024-09-09,5.95,66.95,USD,56.7,3.62,0.19,,0.47,0.02,0.0,0,On Time
ABF,DSB0963-020,2023-11-03,56.81,638.45,USD,540.21,34.48,2.19,,4.48,0.28,0.0,0,On Time
ABF,DSB0963-023,2023-11-03,1.72,19.37,USD,16.39,1.05,0.07,,0.14,0.01,0.0,0,On Time
ABF,DSB2977-001,2025-06-24,39.21,600.95,USD,504.06,45.07,5.97,,5.86,0.78,0.0,0,Prepayment
ABF,DSB2750-003,2025-03-10,45.27,432.02,USD,361.58,17.28,4.99,,2.25,0.65,0.0,0,Prepayment
ABF,DSB0573-001,2023-07-24,165.63,"2,538.4",USD,"2,142.64",190.38,13.27,,24.75,1.73,0.0,0,On Time
ABF,DSB1548-002,2024-03-05,16.44,135,USD,112.8,3.38,1.73,,0.44,0.22,0.0,0,Prepayment
ABF,DSB2262-002,2024-10-28,130.71,"1,469",USD,"1,240.03",79.33,7.63,,10.31,0.99,0.0,0,Late
ABF,DSB0220-001,2023-03-23,66.02,630,USD,529.2,25.2,5.58,,3.28,0.72,0.0,0,On Time
ABF,DSB0680-004,2023-08-21,98.04,"1,101.75",USD,931.44,59.49,4.46,,7.73,0.58,0.0,0,Prepayment
ABF,DSB1573-005,2024-04-15,69.66,847.5,USD,713.7,50.85,5.91,,6.61,0.77,0.0,0,On Time
ABF,DSB1103-002,2023-12-15,20.95,254.79,USD,215.43,15.29,1.01,,1.99,0.13,0.0,0,On Time
ABF,DSB2338-001,2024-11-12,88.64,"3,058.72",USD,"2,765.39",165.17,15.97,,21.47,2.08,0.0,0,Late
ABF,DSB2696-005,2025-03-07,80.52,904.96,USD,766.42,48.87,2.48,,6.35,0.32,0.0,0,Late
ABF,DSB2696-014,2025-03-07,46.74,525.39,USD,444.96,28.37,1.44,,3.69,0.19,0.0,0,Late
ABF,DSB1137-004,2023-12-08,14.92,136.44,USD,115.42,4.91,0.49,,0.64,0.06,0.0,0,On Time
ABF,DSB2003-003,2024-09-10,0,407.68,USD,364.38,36.69,1.63,,4.77,0.21,0.0,4.76,On Time
ABF,DSB0297-001,2023-05-02,74.31,904,USD,761.8,54.24,5.84,,7.05,0.76,0.0,0,Prepayment
ABF,DSB2717-003,2025-03-25,35.9,436.8,USD,367.29,26.21,3.53,,3.41,0.46,0.0,0,Late
ABF,DSB1648-005,2024-04-16,25.36,514.15,USD,466.15,18.51,1.52,,2.41,0.2,0.0,0,Prepayment
ABF,DSB0157-020,2023-03-24,35.82,402.66,USD,340.99,21.74,1.13,,2.83,0.15,0.0,0,On Time
ABF,DSB1640-002,2024-04-22,42.39,387.84,USD,328.12,13.96,1.37,,1.82,0.18,0.0,0,Prepayment
ABF,DSB0561-023,2023-07-14,33.64,378.11,USD,319.65,20.42,1.55,,2.65,0.2,0.0,0,On Time
ABF,DSB2361-001,2024-10-18,466.17,"7,549.32",USD,"6,839.88",188.73,26.55,,24.54,3.45,0.0,0,Prepayment
ABF,DSB2348-001,2024-10-18,133.49,"1,096.5",USD,917.03,27.41,13.27,,3.56,1.73,0.0,0,Prepayment
ABF,DSB0788-001,2023-09-07,626.79,"5,980.8",USD,"5,053.68",239.23,26.55,,31.1,3.45,0.0,0,Prepayment
ABF,DSB1709-002,2024-07-12,0,"1,000",USD,882.41,100,4.06,,13,0.53,0.0,13,Prepayment
ABF,DSB1941-002,2024-07-12,13.03,124.3,USD,105.15,4.97,0.44,,0.65,0.06,0.0,0,On Time
ABF,DSB0453-001,2023-06-15,32.2,"1,000",USD,895,60,4.42,,7.8,0.58,0.0,0,On Time
ABF,DSB1589-004,2024-10-11,0,213.55,USD,177.35,32.03,0.0,,4.16,0,0.0,361.78,Late
ABF,DSB2424-002,2024-12-02,10.94,221.76,USD,199.95,7.98,1.64,,1.04,0.21,0.0,0,Prepayment
ABF,DSB1906-002,2024-07-23,74.6,106.19,USD,19.59,10.62,0.0,,1.38,0,0.0,0,On Time
ABF,DSB0584-001,2023-10-11,0,"1,683.7",USD,"1,385.72",252.56,11.14,,32.83,1.45,0.0,32.84,On Time
ABF,DSB0339-001,2023-06-02,65.93,960.5,USD,813.11,69.16,2.93,,8.99,0.38,0.0,0,On Time
ABF,DSB2204-006,2024-10-04,95.32,"1,071.24",USD,906.78,57.85,3.34,,7.52,0.43,0.0,0,On Time
ABF,DSB0265-001,2023-04-24,175.44,"1,971.69",USD,"1,669.32",106.47,5.86,,13.84,0.76,0.0,0,On Time
ABF,DSB0949-001,2023-10-17,"3,133.98","29,904.45",USD,"25,360.9","1,196.18",51.23,,155.5,6.66,0.0,0,Prepayment
ABF,DSB2998-003,2025-07-24,4.7,"1,140",USD,"1,017.33",86.64,17.76,,11.26,2.31,0.0,0,Late
ABF,DSB1572-003,2024-05-02,10.73,"2,604",USD,"2,358.37",197.9,9.97,,25.73,1.3,0.0,0,Prepayment
ABF,DSB2254-002,2024-11-07,46.12,94,USD,40.24,6.77,0.0,,0.88,0,0.0,0,Late
ABF,DSB0843-002,2023-09-14,22.89,218.4,USD,183.22,8.74,2.14,,1.14,0.28,0.0,0,On Time
ABF,DSB2817-005,2025-05-08,2.54,616,USD,558.63,46.82,1.71,,6.09,0.22,0.0,0,Late
ABF,DSB0385-005,2023-05-23,30.15,339,USD,286.89,18.31,1.12,,2.38,0.15,0.0,0,On Time
ABF,DSB1218-003,2024-01-05,34.93,424.94,USD,359.45,25.5,1.55,,3.31,0.2,0.0,0,On Time
ABF,DSB1053-002,2023-11-17,113.6,"1,084.06",USD,911.32,43.36,8.97,,5.64,1.17,0.0,0,On Time
ABF,DSB2827-001,2025-04-21,488.94,"5,948.16",USD,"5,025.93",356.89,26.55,,46.4,3.45,0.0,0,Late
ABF,DSB2567-042,2025-03-13,15.12,540.6,USD,457.49,58.38,1.79,,7.59,0.23,0.0,0,Late
ABF,DSB2591-055,2025-03-13,3.26,116.98,USD,99.12,12.63,0.28,,1.64,0.04,0.0,0,Late
ABF,DSB2591-056,2025-03-13,15.12,540.6,USD,458.05,58.38,1.29,,7.59,0.17,0.0,0,Late
ABF,DSB2847-012,2025-07-25,0,6.94,USD,5.09,1.04,0.59,,0.14,0.08,0.0,179.12,Late
ABF,DSB0797-008,2023-09-16,14.91,181.44,USD,153.48,10.89,0.66,,1.42,0.09,0.0,0,Prepayment
ABF,DSB1522-019,2024-04-12,50.3,732.83,USD,620.6,52.76,2.04,,6.86,0.27,0.0,0,On Time
ABF,DSB0754-005,2023-09-01,34.32,"1,184.24",USD,"1,073.74",63.95,3.47,,8.31,0.45,0.0,0,Prepayment
ABF,DSB0762-001,2023-09-29,8.28,"2,009.11",USD,"1,819.57",152.69,7.72,,19.85,1,0.0,0,On Time
ABF,DSB2552-057,2025-01-17,48.11,540.6,USD,457.74,29.19,1.56,,3.8,0.2,0.0,0,Late
ABF,DSB2552-046,2025-01-17,19.31,217.08,USD,183.81,11.72,0.63,,1.52,0.08,0.0,0,Late
ABF,DSB2552-011,2025-01-17,10.41,116.98,USD,99.05,6.32,0.34,,0.82,0.04,0.0,0,Late
ABF,DSB1468-001,2024-03-19,136.12,"1,529.84",USD,"1,294.98",82.61,4.77,,10.74,0.62,0.0,0,Prepayment
ABF,DSB1272-001,2024-03-19,39.64,47.73,USD,0,7.16,0.0,,0.93,0,0.0,0,Prepayment
ABF,DSB2299-001,2024-11-08,264.21,"3,214.27",USD,"2,713.5",192.86,16.49,,25.07,2.14,0.0,0,Prepayment
ABF,DSB2151-003,2024-11-08,10.8,750,USD,634.97,90,2.24,,11.7,0.29,0.0,0,Late
ABF,DSB2567-064,2025-03-26,26.76,"3,511.73",USD,"2,971.84",442.48,11.62,,57.52,1.51,0.0,0,Late
ABF,DSB0515-002,2023-06-22,260.72,"5,286.4",USD,"4,796.81",190.31,12.23,,24.74,1.59,0.0,0,Prepayment
ABF,DSB1872-002,2024-06-04,55.33,896,USD,811.88,22.4,3.08,,2.91,0.4,0.0,0,On Time
ABF,DSB1340-003,2024-02-28,5.73,655.4,USD,554.73,81.92,2.09,,10.65,0.27,0.0,0,On Time
ABF,DSB1138-005,2023-12-11,124.65,"1,400.86",USD,"1,184.3",75.65,5.69,,9.83,0.74,0.0,0,On Time
ABF,DSB1177-001,2024-01-22,16.63,"1,901.73",USD,"1,601.48",237.72,13.27,,30.9,1.73,0.0,0,Prepayment
ABF,DSB1600-009,2024-05-11,2.05,497.2,USD,450.47,37.79,1.75,,4.91,0.23,0.0,0,Prepayment
ABF,DSB2280-028,2024-12-24,0,756,USD,676.77,68.04,2.07,,8.85,0.27,0.0,8.85,Late
ABF,DSB2945-003,2025-05-12,71.69,"1,160.8",USD,"1,052.47",29.02,3.41,,3.77,0.44,0.0,0,Prepayment
ABF,DSB0373-002,2023-05-26,87.47,"1,064",USD,900.62,63.84,3.34,,8.3,0.43,0.0,0,Prepayment
ABF,DSB2895-009,2025-05-26,95.53,"1,073.5",USD,908.99,57.97,3.08,,7.54,0.4,0.0,0,Prepayment
ABF,DSB2829-036,2025-05-26,28.83,596.79,USD,504.99,53.71,2.02,,6.98,0.26,0.0,0,Late
ABF,DSB0293-020,2023-05-05,40.25,452.32,USD,382.59,24.43,1.66,,3.18,0.22,0.0,0,On Time
ABF,DSB1753-002,2024-09-02,0,434.03,USD,355.08,65.1,4.76,,8.46,0.62,0.0,8.47,Late
ABF,DSB0841-001,2023-09-05,17.18,141.12,USD,118.93,3.53,0.9,,0.46,0.12,0.0,0,Prepayment
ABF,DSB1076-003,2023-12-27,0,"1,438.96",USD,"1,285.15",129.51,6.61,,16.84,0.86,0.0,32.34,Prepayment
